,id,questionnaire_id,user_id,question_id,answer_text,question_option_id,created_at,updated_at,16,17,18,19,20,21,22,23,24,25,26
533,2222,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,2224,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
535,2225,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
536,2226,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
537,2227,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
538,2228,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,2229,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
540,2230,2,126,17,,7,2021-05-21 14:55:26,2021-05-21 14:55:26,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
541,2231,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,2232,2,126,19,,11,2021-05-21 14:55:26,2021-05-21 14:55:26,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
543,2233,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
544,2234,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
545,2235,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,2236,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
547,2237,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
548,2238,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
549,2239,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
550,2251,2,126,16,,5,2021-05-21 15:46:35,2021-05-21 15:46:35,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,2252,2,126,17,,7,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
552,2253,2,126,18,,9,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
553,2254,2,126,19,,11,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
554,2255,2,126,20,,13,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
555,2256,2,126,21,,15,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
556,2257,2,126,22,,17,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
557,2258,2,126,23,,19,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
558,2259,2,126,24,,21,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
559,2260,2,126,25,,23,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
560,2261,2,126,16,,5,2021-05-21 15:46:35,2021-05-21 15:46:35,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
561,2385,2,126,16,,5,2021-05-24 14:48:37,2021-05-24 14:48:37,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
562,2386,2,126,17,,7,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
563,2387,2,126,18,,9,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
564,2388,2,126,19,,11,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
565,2389,2,126,20,,13,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
566,2390,2,126,21,,15,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
567,2391,2,126,22,,17,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
568,2392,2,126,23,,19,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
569,2393,2,126,24,,21,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
570,2394,2,126,25,,23,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
571,2395,2,126,16,,5,2021-05-24 14:48:37,2021-05-24 14:48:37,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
572,2439,2,126,16,,5,2021-05-26 14:35:56,2021-05-26 14:35:56,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
573,2440,2,126,17,,7,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
574,2441,2,126,16,,5,2021-05-26 14:35:56,2021-05-26 14:35:56,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
575,2442,2,126,19,,11,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
576,2443,2,126,20,,13,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
577,2444,2,126,21,,15,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
578,2445,2,126,22,,17,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
579,2446,2,126,23,,19,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
580,2447,2,126,24,,21,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
581,2448,2,126,25,,23,2021-05-26 14:35:56,2021-05-26 14:35:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
582,2449,2,126,16,,5,2021-05-26 14:35:56,2021-05-26 14:35:56,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
583,2450,2,126,16,,5,2021-05-26 14:40:34,2021-05-26 14:40:34,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
584,2451,2,126,17,,7,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
585,2452,2,126,18,,9,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
586,2453,2,126,19,,11,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
587,2454,2,126,20,,13,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
588,2455,2,126,21,,15,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
589,2456,2,126,22,,17,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
590,2457,2,126,23,,19,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
591,2458,2,126,24,,21,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
592,2459,2,126,25,,23,2021-05-26 14:40:34,2021-05-26 14:40:34,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
593,2460,2,126,16,,5,2021-05-26 14:40:34,2021-05-26 14:40:34,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
594,2509,2,126,16,,5,2021-05-28 15:29:05,2021-05-28 15:29:05,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
595,2510,2,126,17,,7,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
596,2511,2,126,18,,9,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
597,2512,2,126,19,,11,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
598,2513,2,126,20,,13,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
599,2514,2,126,21,,15,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
600,2515,2,126,22,,17,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
601,2516,2,126,23,,19,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
602,2517,2,126,24,,21,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
603,2518,2,126,25,,23,2021-05-28 15:29:05,2021-05-28 15:29:05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
604,2519,2,126,16,,5,2021-05-28 15:29:05,2021-05-28 15:29:05,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
605,2520,2,126,16,,5,2021-05-28 15:32:30,2021-05-28 15:32:30,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
606,2521,2,126,17,,7,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
607,2522,2,126,18,,9,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
608,2523,2,126,19,,11,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
609,2524,2,126,20,,13,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
610,2525,2,126,21,,15,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
611,2526,2,126,22,,17,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
612,2527,2,126,23,,19,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
613,2528,2,126,24,,21,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
614,2529,2,126,25,,23,2021-05-28 15:32:30,2021-05-28 15:32:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
615,2530,2,126,16,,5,2021-05-28 15:32:30,2021-05-28 15:32:30,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
616,2531,2,126,16,,5,2021-05-28 16:03:27,2021-05-28 16:03:27,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
617,2532,2,126,17,,7,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
618,2533,2,126,18,,9,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
619,2534,2,126,19,,11,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
620,2535,2,126,20,,13,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
621,2536,2,126,21,,15,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
622,2537,2,126,22,,17,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
623,2538,2,126,23,,19,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
624,2539,2,126,24,,21,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
625,2540,2,126,25,,23,2021-05-28 16:03:27,2021-05-28 16:03:27,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
626,2541,2,126,16,,5,2021-05-28 16:03:27,2021-05-28 16:03:27,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
627,2586,2,126,16,,5,2021-05-31 14:08:28,2021-05-31 14:08:28,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
628,2587,2,126,17,,7,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
629,2588,2,126,18,,9,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
630,2589,2,126,19,,11,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
631,2590,2,126,20,,13,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
632,2591,2,126,21,,15,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
633,2592,2,126,22,,17,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
634,2593,2,126,23,,19,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
635,2594,2,126,24,,21,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
636,2595,2,126,25,,23,2021-05-31 14:08:28,2021-05-31 14:08:28,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
637,2596,2,126,16,,5,2021-05-31 14:08:28,2021-05-31 14:08:28,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
638,2701,2,126,16,,5,2021-06-02 14:58:30,2021-06-02 14:58:30,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
639,2702,2,126,17,,7,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
640,2703,2,126,18,,9,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
641,2704,2,126,19,,11,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
642,2705,2,126,20,,13,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
643,2706,2,126,21,,15,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
644,2707,2,126,22,,17,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
645,2708,2,126,23,,19,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
646,2709,2,126,24,,21,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
647,2710,2,126,25,,23,2021-06-02 14:58:30,2021-06-02 14:58:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
648,2711,2,126,16,,5,2021-06-02 14:58:30,2021-06-02 14:58:30,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
649,2842,2,126,16,,5,2021-06-04 13:47:36,2021-06-04 13:47:36,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
650,2843,2,126,17,,7,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
651,2844,2,126,18,,9,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
652,2845,2,126,19,,11,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
653,2846,2,126,20,,13,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
654,2847,2,126,21,,15,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
655,2848,2,126,22,,17,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
656,2849,2,126,23,,19,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
657,2850,2,126,24,,21,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
658,2851,2,126,25,,23,2021-06-04 13:47:36,2021-06-04 13:47:36,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
659,2852,2,126,16,,5,2021-06-04 13:47:36,2021-06-04 13:47:36,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
660,2195,2,128,26,,25,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
661,2194,2,128,25,,23,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
662,2193,2,128,24,,21,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
663,2192,2,128,23,,19,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
664,2191,2,128,22,,27,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan
665,2190,2,128,21,,15,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
666,2189,2,128,20,,27,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
667,2188,2,128,19,,11,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
668,2187,2,128,18,,9,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
669,2186,2,128,17,,27,2021-05-21 13:13:20,2021-05-21 13:13:20,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
670,2185,2,128,16,,5,2021-05-21 13:13:20,2021-05-21 13:13:20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
671,2552,2,128,26,,25,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
672,2551,2,128,25,,23,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
673,2550,2,128,24,,21,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
674,2549,2,128,23,,19,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
675,2548,2,128,22,,17,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
676,2547,2,128,21,,15,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
677,2546,2,128,20,,27,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
678,2545,2,128,19,,11,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
679,2544,2,128,18,,9,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
680,2543,2,128,17,,7,2021-05-28 19:58:52,2021-05-28 19:58:52,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
681,2542,2,128,16,,5,2021-05-28 19:58:52,2021-05-28 19:58:52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
682,2416,2,128,26,2 vacuna me sentÃ³ mal,25,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
683,2415,2,128,25,,23,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
684,2414,2,128,24,,27,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
685,2413,2,128,23,,19,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
686,2412,2,128,22,,17,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
687,2411,2,128,21,,15,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
688,2410,2,128,20,,27,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
689,2409,2,128,19,,11,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
690,2408,2,128,18,,27,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
691,2407,2,128,17,,27,2021-05-26 08:41:58,2021-05-26 08:41:58,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
692,2406,2,128,16,,27,2021-05-26 08:41:58,2021-05-26 08:41:58,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
693,2059,2,128,16,,5,2021-05-17 07:07:29,2021-05-17 07:07:29,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
694,2060,2,128,17,,27,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
695,2061,2,128,18,,9,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
696,2062,2,128,19,,11,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
697,2063,2,128,20,,13,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
698,2064,2,128,21,,15,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
699,2065,2,128,22,,17,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
700,2066,2,128,23,,19,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
701,2067,2,128,24,,27,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
702,2068,2,128,25,,23,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
703,2069,2,128,26,,25,2021-05-17 07:07:29,2021-05-17 07:07:29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
704,2119,2,128,16,,5,2021-05-19 11:23:25,2021-05-19 11:23:25,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
705,2120,2,128,17,,27,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
706,2121,2,128,18,,9,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
707,2122,2,128,19,,11,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
708,2123,2,128,20,,27,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
709,2124,2,128,21,,15,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
710,2125,2,128,22,,27,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan
711,2126,2,128,23,,19,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
