,id,questionnaire_id,user_id,question_id,answer_text,question_option_id,created_at,updated_at,16,17,18,19,20,21,22,23,24,25,26
712,2127,2,128,24,,21,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
713,2128,2,128,25,,23,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
714,2129,2,128,26,,25,2021-05-19 11:23:25,2021-05-19 11:23:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
715,2663,2,128,16,,5,2021-05-31 20:17:31,2021-05-31 20:17:31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
716,2664,2,128,17,,27,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
717,2665,2,128,18,,27,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
718,2666,2,128,19,,11,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
719,2667,2,128,20,,27,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
720,2668,2,128,21,,15,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
721,2669,2,128,22,,17,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
722,2670,2,128,23,,19,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
723,2671,2,128,24,,27,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
724,2672,2,128,25,,23,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
725,2673,2,128,26,,25,2021-05-31 20:17:31,2021-05-31 20:17:31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
726,2364,2,128,26,,25,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
727,2363,2,128,25,,23,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
728,2362,2,128,24,,21,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
729,2361,2,128,23,,27,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan
730,2360,2,128,22,,17,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
731,2359,2,128,21,,15,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
732,2358,2,128,20,,27,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
733,2357,2,128,19,,11,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
734,2356,2,128,18,,9,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
735,2355,2,128,17,,27,2021-05-24 09:50:57,2021-05-24 09:50:57,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
736,2354,2,128,16,,5,2021-05-24 09:50:57,2021-05-24 09:50:57,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
737,2819,2,128,26,,25,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
738,2818,2,128,25,,23,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
739,2817,2,128,24,,21,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
740,2816,2,128,23,,19,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
741,2815,2,128,22,,17,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
742,2814,2,128,21,,15,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
743,2813,2,128,20,,13,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
744,2812,2,128,19,,11,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
745,2811,2,128,18,,27,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
746,2810,2,128,17,,7,2021-06-04 07:44:33,2021-06-04 07:44:33,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
747,2809,2,128,16,,5,2021-06-04 07:44:33,2021-06-04 07:44:33,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
748,1977,2,128,26,,25,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
749,1976,2,128,25,,23,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
750,1975,2,128,24,,27,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
751,1974,2,128,23,,19,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
752,1973,2,128,22,,17,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
753,1972,2,128,21,,15,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
754,1971,2,128,20,,27,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
755,1970,2,128,19,,11,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
756,1969,2,128,18,,9,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
757,1968,2,128,17,,27,2021-05-14 13:38:54,2021-05-14 13:38:54,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
758,1967,2,128,16,,5,2021-05-14 13:38:54,2021-05-14 13:38:54,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
759,2717,2,128,16,,5,2021-06-02 20:07:32,2021-06-02 20:07:32,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
760,2718,2,128,17,,28,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan
761,2719,2,128,18,,28,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan
762,2720,2,128,19,,11,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
763,2721,2,128,20,,13,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
764,2722,2,128,21,,15,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
765,2723,2,128,22,,17,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
766,2724,2,128,23,,19,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
767,2725,2,128,24,,21,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
768,2726,2,128,25,,23,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
769,2727,2,128,26,,25,2021-06-02 20:07:32,2021-06-02 20:07:32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
770,2918,2,173,20,,30,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan
771,2554,2,173,17,,32,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan
772,2555,2,173,18,,32,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan
773,2556,2,173,19,,11,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
774,2557,2,173,20,,32,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan
775,2558,2,173,21,,15,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
776,2559,2,173,22,,31,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,nan,nan,5,nan,nan,nan,nan
777,2560,2,173,23,,31,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,nan,nan,nan,5,nan,nan,nan
778,2561,2,173,24,,31,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan
779,2562,2,173,25,,32,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan
780,2563,2,173,26,sequedad de boca,35,2021-05-31 07:34:02,2021-05-31 07:34:02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
781,3013,2,173,16,,33,2021-06-18 07:34:40,2021-06-18 07:34:40,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
782,3014,2,173,17,,32,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan
783,3015,2,173,18,,9,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
784,3016,2,173,19,,11,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
785,3017,2,173,20,,13,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
786,3018,2,173,21,,15,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
787,3019,2,173,22,,34,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,nan,nan,8,nan,nan,nan,nan
788,3020,2,173,23,,30,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,nan
789,3021,2,173,24,,32,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan
790,3022,2,173,25,,33,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan
791,3023,2,173,26,sequedad de boca,33,2021-06-18 07:34:40,2021-06-18 07:34:40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
792,2487,2,173,16,,32,2021-05-28 09:23:54,2021-05-28 09:23:54,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
793,2488,2,173,17,,32,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan
794,2489,2,173,18,,31,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,5,nan,nan,nan,nan,nan,nan,nan,nan
795,2490,2,173,19,,11,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
796,2491,2,173,20,,32,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan
797,2492,2,173,21,,15,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
798,2493,2,173,22,,29,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,nan,nan,3,nan,nan,nan,nan
799,2494,2,173,23,,32,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,nan
800,2495,2,173,24,,32,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan
801,2496,2,173,25,,31,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan
802,2497,2,173,26,sequedad de boca,30,2021-05-28 09:23:54,2021-05-28 09:23:54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4
803,2914,2,173,16,,33,2021-06-07 08:06:45,2021-06-07 08:06:45,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
804,2915,2,173,17,,32,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan
805,2916,2,173,18,,30,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan
806,2917,2,173,19,,11,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
807,2553,2,173,16,,32,2021-05-31 07:34:02,2021-05-31 07:34:02,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
808,2919,2,173,21,,15,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
809,2920,2,173,22,,33,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,nan,nan,7,nan,nan,nan,nan
810,2921,2,173,23,,19,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
811,2922,2,173,24,,31,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan
812,2923,2,173,25,,32,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan
813,2924,2,173,26,sequedad de boca,34,2021-06-07 08:06:45,2021-06-07 08:06:45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
814,2428,2,174,16,,31,2021-05-26 09:28:30,2021-05-26 09:28:30,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
815,2429,2,174,17,,31,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan
816,2430,2,174,18,,33,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,7,nan,nan,nan,nan,nan,nan,nan,nan
817,2431,2,174,19,,30,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,4,nan,nan,nan,nan,nan,nan,nan
818,2432,2,174,20,,14,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,10,nan,nan,nan,nan,nan,nan
819,2433,2,174,21,,30,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
820,2434,2,174,22,,18,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,nan,nan,10,nan,nan,nan,nan
821,2435,2,174,23,,31,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,nan,nan,nan,5,nan,nan,nan
822,2436,2,174,24,,31,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan
823,2437,2,174,25,,31,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan
824,2438,2,174,26,,26,2021-05-26 09:28:30,2021-05-26 09:28:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
825,2946,2,174,26,dolor de rodillas y tobillos,25,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
826,2945,2,174,25,,34,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,nan
827,2944,2,174,24,,33,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,nan
828,2943,2,174,23,,35,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,nan,nan,nan,9,nan,nan,nan
829,2942,2,174,22,,35,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,nan,nan,9,nan,nan,nan,nan
830,2941,2,174,21,,30,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
831,2940,2,174,20,,30,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan
832,2939,2,174,19,,11,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
833,2938,2,174,18,,35,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,nan,9,nan,nan,nan,nan,nan,nan,nan,nan
834,2937,2,174,17,,8,2021-06-07 15:13:07,2021-06-07 15:13:07,nan,10,nan,nan,nan,nan,nan,nan,nan,nan,nan
835,2936,2,174,16,,30,2021-06-07 15:13:07,2021-06-07 15:13:07,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
836,2498,2,174,16,,29,2021-05-28 09:28:56,2021-05-28 09:28:56,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
837,2499,2,174,17,,33,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,7,nan,nan,nan,nan,nan,nan,nan,nan,nan
838,2500,2,174,18,,31,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,5,nan,nan,nan,nan,nan,nan,nan,nan
839,2501,2,174,19,,29,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,3,nan,nan,nan,nan,nan,nan,nan
840,2502,2,174,20,,34,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,8,nan,nan,nan,nan,nan,nan
841,2503,2,174,21,,31,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,nan,5,nan,nan,nan,nan,nan
842,2504,2,174,22,,18,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,nan,nan,10,nan,nan,nan,nan
843,2505,2,174,23,,31,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,nan,nan,nan,5,nan,nan,nan
844,2506,2,174,24,,32,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan
845,2507,2,174,25,,33,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan
846,2508,2,174,26,,32,2021-05-28 09:28:56,2021-05-28 09:28:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6
847,2662,2,174,26,Sequedad y sabor a ierro,31,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
848,2661,2,174,25,,35,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,nan
849,2660,2,174,24,,30,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan
850,2659,2,174,23,,30,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,nan
851,2658,2,174,22,,18,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,nan,nan,10,nan,nan,nan,nan
852,2657,2,174,21,,33,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,nan,7,nan,nan,nan,nan,nan
853,2656,2,174,20,,28,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan
854,2655,2,174,19,,27,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan
855,2654,2,174,18,,34,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,nan,8,nan,nan,nan,nan,nan,nan,nan,nan
856,2653,2,174,17,,34,2021-05-31 17:31:48,2021-05-31 17:31:48,nan,8,nan,nan,nan,nan,nan,nan,nan,nan,nan
857,2652,2,174,16,,31,2021-05-31 17:31:48,2021-05-31 17:31:48,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
858,2338,2,174,16,,34,2021-05-24 09:22:09,2021-05-24 09:22:09,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
859,2339,2,174,17,,33,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,7,nan,nan,nan,nan,nan,nan,nan,nan,nan
860,2340,2,174,18,,31,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,5,nan,nan,nan,nan,nan,nan,nan,nan
861,2341,2,174,19,,31,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,nan
862,2342,2,174,20,,31,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan
863,2343,2,174,21,,32,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,nan,6,nan,nan,nan,nan,nan
864,2344,2,174,22,,34,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,nan,nan,8,nan,nan,nan,nan
865,2345,2,174,23,,31,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,nan,nan,nan,5,nan,nan,nan
866,2346,2,174,24,,31,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan
867,2347,2,174,25,,33,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan
868,2348,2,174,26,,32,2021-05-24 09:22:09,2021-05-24 09:22:09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6
869,2184,2,174,26,,30,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4
870,2183,2,174,25,,29,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan
871,2182,2,174,24,,21,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
872,2181,2,174,23,,28,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan
873,2180,2,174,22,,32,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,nan,nan,6,nan,nan,nan,nan
874,2179,2,174,21,,30,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
875,2178,2,174,20,,31,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan
876,2177,2,174,19,,11,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
877,2176,2,174,18,,29,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan
878,2175,2,174,17,,31,2021-05-21 08:42:24,2021-05-21 08:42:24,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan
879,2174,2,174,16,,30,2021-05-21 08:42:24,2021-05-21 08:42:24,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
880,2831,2,174,16,,32,2021-06-04 12:55:27,2021-06-04 12:55:27,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
881,2832,2,174,17,,8,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,10,nan,nan,nan,nan,nan,nan,nan,nan,nan
882,2833,2,174,18,,31,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,5,nan,nan,nan,nan,nan,nan,nan,nan
883,2834,2,174,19,,11,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
884,2835,2,174,20,,30,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan
885,2836,2,174,21,,31,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,nan,5,nan,nan,nan,nan,nan
886,2837,2,174,22,,35,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,nan,nan,9,nan,nan,nan,nan
887,2838,2,174,23,,31,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,nan,nan,nan,5,nan,nan,nan
888,2839,2,174,24,,31,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan
889,2840,2,174,25,,33,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan
890,2841,2,174,26,,33,2021-06-04 12:55:27,2021-06-04 12:55:27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
